"review_title","review_text","review_star","date","author","page"
"Works Great! Happy Cordcutter Here","Recently decided to cut the cable cord and go with Roku + YouTube TV. So far things are fantastic for my use. The Roku is easy to install and set up. Platform agnostic with a very nice and snappy menu user interface.There is room for improvement with the remote control + YouTube TV guide controls, I would like to be able to do more voice commands like ""Watch CNN on YouTube TV"" etc. You can't do that yet. Also a little confusing if you hit the wrong button on the remote it might take you out of the YouTube TV app and back to the main menu. Once you figure out what does what, it's pretty straightforward. Hopefully they work on making it even better and intuitive. These services are still pretty new, so things are still being developed and getting dialed in. Otherwise it works very well and I'm saving on my monthly bill while still getting all the channels and services I need.I wish the remote control was rubberized, it's hard plastic and kind of small and slippery. Also wish the buttons were backlit so I can see what I'm doing in the dark at night.","4.0 out of 5 stars","Reviewed in the United States on April 16, 2020","Elliott S.",307
"best streaming device","so far it is the best streaming device I've seen","5.0 out of 5 stars","Reviewed in the United States on November 16, 2018","jorge gil",307
"Five Stars","We love Roku! We use them on every TV in our house!","5.0 out of 5 stars","Reviewed in the United States on May 7, 2018","Amazon Customer",307
"Sleek, Convenient and Efficient","I really appreciate the convenience of the streaming stick, and Roku overall. This is my sixth Roku device and third streaming stick. I originally purchased a Roku after I switched from a traditional cable provider to YouTube TV. My Smart TV didn't have the firmware/hardware to support YouTube TV. Instead of buying a new TV, I bought a Roku express.. and then I bought two more. After changing the look of a number of different rooms, I ended up mounting every TV I owned. I ended up switching from the Express to the Streaming stick due to its ability to be hidden behind a TV and draw power from the TV via a USB cable. I'm glad I did. I would definitely recommend to anyone looking to remove the amount of clutter, cables and connections. The remote supplied with the streaming stick also has the ability to control your TV's functions (on/off and volume). So again, you won't really need your TV's remote with this device. Overall though, from my experience, I would recommend the Roku brand. Especially if your TV is lacking the software or hardware to support the latest streaming technologies. A Roku will turn any TV with an HDMI port into an up-to-date device.","5.0 out of 5 stars","Reviewed in the United States on February 9, 2020","Claire Mia",307
"Love it, love new remote","Love it","5.0 out of 5 stars","Reviewed in the United States on March 13, 2019","RP",307
"Excellent product","Easy to use.","5.0 out of 5 stars","Reviewed in the United States on October 2, 2019","James H",307
"Awesome","No lag and quick setup","5.0 out of 5 stars","Reviewed in the United States on August 6, 2019","Jjw179",307
"Nice upgrade from Fire TV","I got fed up with The constant “low storage” notifications from my Fire TVs and decided to try a Roku. After setting it up I immediately bought 2 more and ditched all my Fire TVs. Overall experience is a bit cleaner since you’re not constantly beaten over the head with Prime Video recommendations and banner ads. The app sign in experience seems better overall and the companion app is a huge step up over FTV. The private listening feature is an unexpected winner for me, it allows you to shift the audio from the Roku to your phone which is great for late night viewing.","5.0 out of 5 stars","Reviewed in the United States on January 22, 2021","Fuzz Ears",308
"It's Roku. It works. Worth buying if you want Roku","I have another Roku in the family room and wanted one to go with the portable projector I bought. This integrated well with it but there was some initial irrigation getting the Roku remote to work with the device and connecting it to our wifi extender. The main complaint I have is that it's totally a bummer as Alexa integration is pretty limited and not really a selling point. The voice remote is kind of stupid because you still have to actually hold the remote in your hand so at that point you should just use it as a remote because the voice recognition isn't as great as other smart devices. All up for the price it's worthwhile. I can't honestly say it streams any better than my 4 year old Roku device but than I'm no expert. I just know they both stream and seem to work the same.","5.0 out of 5 stars","Reviewed in the United States on April 14, 2021","Amelie B",308
"Love my Roku","I love the Roku product. They have always been easy to set up, easy to use and they stream great. I've got smart TV's and they tend to be wonky at times. Some of the apps on my TV won't load, or they have to be restarted. Roku fires right up and is a great product. I ordered this one for an older smart TV it was easy to connect to the WiFi, and aside from having to log into all of my apps (which you have to do for any new device like this) it was great. Roku has a mobile app as well, so i can use my phone as a remote, and i can plug my headphones into the app to listen as well. Works great at night when others are sleeping, or when you have a fan or other background noise. I just ordered the Roku sound bar for our living room!","5.0 out of 5 stars","Reviewed in the United States on May 1, 2020","Jill",308
