"review_title","review_text","review_star","date","author","page"
"Waste of money","If you think controlling this from your phone is great than this may be for you.No remote they expect you to use your android phone or iPhone or iPad or a PC/Mac using Google Chrome.If you use Emby, JellyFin or Plex from what I can tell you still have to use Google Chrome to cast from.Emby and Plex are the most important streaming options for me.For me Roku or FireTV products are a better choice. AppleTV is also a good choice except for the price I have one in the Living Room.So this Chromecast item will be put away in a cabinet in case some other streaming product in my house breaks","2.0 out of 5 stars","Reviewed in the United States on December 21, 2020","Richard Collinsworth",156
"<U+0001F44D>","Works great!","5.0 out of 5 stars","Reviewed in the United States on January 11, 2020","Bruce A.",156
"Excellent","Very easy to use","5.0 out of 5 stars","Reviewed in the United States on January 4, 2020","Logan",156
"Good product","Satisface todas mis expectativas.","5.0 out of 5 stars","Reviewed in the United States on March 26, 2019","Juan Pablo Perez Perri",156
"Doesn't work without wifi","I don't care what anyone says. This thing doesn't work without an additional wifi connection. We don't want to pay $65/month for home internet. We just want to wireless screencast from our phones to the TVs. During initial setup, it won't let you complete the process without it being connected to a wifi network. Got a full refund from Amazon.","1.0 out of 5 stars","Reviewed in the United States on March 25, 2019","DH1974",157
"It’s ok","It’s ok","5.0 out of 5 stars","Reviewed in the United States on March 17, 2019","Md Haque",157
"Very useful and flexible","Very useful tool for our confort","5.0 out of 5 stars","Reviewed in the United States on March 26, 2019","Borja Martín",157
"Some challenges with this product","It was fairly easy to setup and the app installed easily to all of the devices we synced to it. There are just a few issues that are annoying. 1- The volume at startup is LOUD. It kicks in at MAX LEVEL every time and I have not found a setting to adjust this on any of the devices we use. We purchased this for the bedroom and it is hard to switch from regular TV to this device without waking someone who is sleeping. The only solution is to have your finger ready to adjust the volume as soon as it kicks in - not a ""good"" solution. 2 - If you close down the app on your device while watching you lose the ability to control the streaming content because when you launch the app again it doesn't recognize the content streaming. The only solution I have found for this is to find the item we are watching again - and relaunch it. This is just annoying. It doesn't happen every time... but most of the time.","4.0 out of 5 stars","Reviewed in the United States on July 30, 2020","Tiffanie LaBruyere-Drown",157
"Very good","Very nice and good","5.0 out of 5 stars","Reviewed in the United States on August 28, 2019","Chetan p.",157
"Great product for casting to your television","Very user friendly","5.0 out of 5 stars","Reviewed in the United States on August 27, 2019","Jeremiah",157
"Finally Amazon supplies Chromecasts!","In my opinion, Chromecasts are king because they follow the KISS principle. I don't want a device that provides smartTV features that I don't even use and am not interested in. I want something that does it's one function and never complains and rarely breaks. I don't want to deal with another remote or the hassle of navigating menus. My phone is my remote. Period. When I want to watch something, most apps support the Chromecast natively and if they don't, I simply mirror my screen. No menus, no interfaces, nothing new to learn. I simply load up my app and cast it. BUH BAM, simple and effective!!","5.0 out of 5 stars","Reviewed in the United States on January 27, 2020","Customer",157
"Great device Best of kind","Great","5.0 out of 5 stars","Reviewed in the United States on January 19, 2020","Ionut",157
"Excelente producto","Excelente producto","5.0 out of 5 stars","Reviewed in the United States on June 16, 2019","WILLIAM",157
"Loses connection intermittently","We have multiple chromecasts (this generation) and after a few days, they for no reason lose connection to google home and are unresponsive and undetectable. Unplugging them seems to fix it, but what good does this unit do if you need to consistently go touch the wire and unplug it frequently(every few days or so). This was designed to streamline the 'streaming' process, but this does the opposite. do not buy.Not to mention, the wireless signal is pretty low for a wifi device. The signal will drop, and sometimes not come back until you reset the chromecast. Some apps like peloton and youtube will drop the connection briefly, and then RESTART the media. When doing a workout, that defeats the purpose of streaming to another device. Again, do not buy.","1.0 out of 5 stars","Reviewed in the United States on August 10, 2020","Vinny",157
"<U+0001F44D>","<U+0001F917>","5.0 out of 5 stars","Reviewed in the United States on July 2, 2019","Mike Azzato",158
"Returned......unreliable and full of bugs.","I had one of these a few years ago, and really liked it. It had a simple app, almost everything I wanted to cast worked, and I pretty happy, I quit using it when I switched to a Roku, and lost it somewhere along the way. I decided to buy a new one, and wow am I dissapointed. You would think after 3 years, it would have improved! First, the original app is not available, now you have to use this garbage google home that looks and runs like somebody's HS intro to programming class project. It attempted to take over everything in my house from my Roomba, to my Sonos sound system. The only thing it couldn't find was my chromecast! After much screwing around, and setting up a dedicated, unsecured, router.......connecting the phone and the chromecast to the same router.......it sort of worked. I could cast some things, but almost nothing worked like the original one I had years ago. When it did work, the interface and controls were horribly slow. I mostly blame the google home app, which is completely ridiculous, a giant security issue, and incredibly buggy. I also suspect this is the main reason 3 years ago this was a 5 start item, and now it's dropping steadily. Returned and purchased another Roku.....a far far better device.","1.0 out of 5 stars","Reviewed in the United States on August 1, 2019","EricB",158
