"review_title","review_text","review_star","date","author","page"
"So glad we upgraded our Apple TV!!","Great Improvements made from the original Apple TV! Extra feature that is handy is being able to adjust volume on the tv with this Apple remote. Beautiful picture displayed with 4K tv. Nice touch pad on remote, makes it easier to use than previous models.","5.0 out of 5 stars","Reviewed in the United States on April 9, 2018","Nicole",103
"Not loving the touch screen but otherwise great","I had the original Apple TV and finally upgraded. Remote definitely better than the last, but still has some bugs to work out and the touchscreen is not the most reliable. I love Apple, but they need to work on this remote","4.0 out of 5 stars","Reviewed in the United States on December 18, 2018","Lil",103
"I’d gift it to someone also","I’ve only had this product for about 3hrs and I’m already in love. Seriously if you love Apple products you’ll love this too.","5.0 out of 5 stars","Reviewed in the United States on May 6, 2020","Dnyce22",103
"Excellent product","Upgraded from an Apple TV 3 and it’s a night and day difference. Very fast, intuitive interface, and even plays games smoothly. I bought a used one and the condition was far better than expected—just a few surface scratches.","5.0 out of 5 stars","Reviewed in the United States on January 8, 2020","Joel",103
"defective","Won't work, we have reset multiple times and reset to factory settings. We have replaced all the cords. It's defective.","1.0 out of 5 stars","Reviewed in the United States on March 24, 2022","Rebecca Young",104
"Works great, as it should","I have no problems at all with the Apple TV unit. It works as it should. Never had any problems with this unit. Any issues have been with content providers, not the Apple TV","5.0 out of 5 stars","Reviewed in the United States on August 14, 2019","George M",104
"The Remote may be the single worst piece of technology ever invented.","If Steve Jobs were still around, he’d have shoved this remote up Jonny Ive’s kiester. It’s elegant and beautiful but I want a remote, not a piece of art. I’m seriously considering sending this back just because of how bad the remote sucks.","3.0 out of 5 stars","Reviewed in the United States on September 24, 2020","John H Jones",104
"Best set top box on the market","This is the best set top box on the market. Its integration was easy and the voice commands work perfectly. It is one of the few apple products that I have had very few issues with.","5.0 out of 5 stars","Reviewed in the United States on August 17, 2019","Christine",104
"Difficult to hold and use","Not a fan of Apple TV. The remote isn’t easy to use unless you have a silicone cover. Otherwise it’s so small tends to slide out of your hand.","3.0 out of 5 stars","Reviewed in the United States on January 22, 2020","JETLAT7878",104
"Love my Apple TV","Love the new system but the remote is challenging. I liked the old remote a little better. It’s super sensitive. This is my third Apple TV system and the whole family loves it.","5.0 out of 5 stars","Reviewed in the United States on July 28, 2019","KW",104
"Real cool","Haven’t tried the voice recognition, able to download an app and use my IPhone as a remote real cool","5.0 out of 5 stars","Reviewed in the United States on July 31, 2020","Roderick Carrier",104
"Totally Worth the Money!","I love it! I have had every generation of Apple TV to come out and this takes them all for sure! Of course, it is supposed to be the latest and greatest generation, right? Well, I can say after putting this through its paces that it is a great product. The ability to add apps has been so nice and Apple has definitely worked on the touch remote. It is much smoother now and I get less frustrated with trying to input a password or email on the sign-in page. The clarity on a 4k television is amazing. I am so glad that Apple upscaled purchased movies into 4k for free! Awesome.The one issue that has come up (we have moved from the fast internet, like 1GB speed to slower speed, under 50mb) and playing 4k has become a bit more of a process. That isn't the Apple TV but mostly a commentary on scaling down to the slower internet. 4k really requires at least a consistent 25mb connection or there will be buffering which is a pain. Yes, I know... First world problems.","5.0 out of 5 stars","Reviewed in the United States on June 20, 2018","Joel",104
"Worked for a 10 months and now it doesn’t. Too expensive and you can’t return it.","Kids room to watch movies.","1.0 out of 5 stars","Reviewed in the United States on February 8, 2022","Emma58",104
"Good","Does what it is supposed to do. Happy with the purchase.","4.0 out of 5 stars","Reviewed in the United States on March 22, 2021","Sean V Mc Kenna",104
"You be happy with this little apple tv","It's very nice quality and the pictureIs great...I love it","5.0 out of 5 stars","Reviewed in the United States on January 13, 2021","Amazon Customer",105
"It works great","Way faster than my Smart TV and Firestick. Picture quality is great. Remote takes a little getting used to but is very simple and easy to use.","5.0 out of 5 stars","Reviewed in the United States on March 18, 2021","Lott",105
"Great upgrade","I had an older version of the Apple TV and it worked fine, but it was time for an upgrade. I love the fixes and updates they've made to this newer model. Much more user friendly. Very easy to set up.","5.0 out of 5 stars","Reviewed in the United States on February 27, 2019","Benjamin A Schmig",105
"BEST ON THE MARKET","We have one in every room! Must have if you’re an Apple fan! All of our movies are stored on iTunes and this is a must!","5.0 out of 5 stars","Reviewed in the United States on April 28, 2020","Casey Hall",105
"Initial Use","The setup is easy, may need to be reset in the beginning. The video quality is great on 4K TV. I have experienced it disconnecting from the internet on its own sometimes. Currently used for streaming Movies and Video","4.0 out of 5 stars","Reviewed in the United States on January 10, 2020","Online Buyer",105
"The Apple TV is much better than the previous version","Very happy!","3.0 out of 5 stars","Reviewed in the United States on September 4, 2021","Dallaskc",105
"Remote is simply not useable","For the sake of making a slick looking remote Apple destroyed its functionality for all but perhaps 12 year olds. This is the most ridiculously complex goofy unusable piece of electronics I have ever had the displeasure to own. I’m not walking, I’m running back to Roku!","1.0 out of 5 stars","Reviewed in the United States on April 15, 2020","M. Hall",105
